trial,width,offset,ext_offset,repeat,status,randomness_hex,input_packet_hex,input_w0,input_w1,input_w2,input_w3,expected_output,glitched_output,fault_byte_count,fault_byte_positions_0_indexed,xor_diffs_hex
238,-10,14,64,5,fault,01010100,392b38f3132bfe7fafb2c070ac7ae6c7,0xf3382b39,0x7ffe2b13,0x70c0b2af,0xc7e67aac,012be747032be1c3,392b38f3032be1c3,3,0;2;3,38;df;b4
239,-10,14,64,5,fault,01010100,93c8fee7c12518819f33da2e7b56a10e,0xe7fec893,0x811825c1,0x2eda339f,0x0ea1567b,4005010000606320,93c8fee700606320,4,0;1;2;3,d3;cd;ff;e7
240,-10,14,64,5,fault,01010100,6b4630e2bded065e73d84d73cff925a7,0xe230466b,0x5e06edbd,0x734dd873,0xa725f9cf,8ce8050618c92592,6b4630e218c92592,4,0;1;2;3,e7;ae;35;e4
241,-10,14,64,5,fault,01010100,a7493ebbd3a8cfb2c59847fd9d9df262,0xbb3e49a7,0xb2cfa8d3,0xfd4798c5,0x62f29d9d,9089c322c088722b,a7493ebbc088722b,4,0;1;2;3,37;c0;fd;99
242,-10,14,64,5,fault,01010100,a56233aa6fa9f0531514d83dd3dfdeac,0xaa3362a5,0x53f0a96f,0x3dd81415,0xacdedfd3,4288d1008043d391,a56233aa8043d391,4,0;1;2;3,e7;ea;e2;aa
243,-10,14,64,5,fault,01010100,5c5ff616381b0ed820a2be588f48cfb5,0x16f65f5c,0xd80e1b38,0x58bea220,0xb5cf488f,09090f902d497f5c,5c5ff6162d497f5c,4,0;1;2;3,55;56;f9;86
244,-10,14,64,5,fault,01010100,17c8d5e7cb81bff2c5582651c00f3631,0xe7d5c817,0xf2bf81cb,0x512658c5,0x31360fc0,c1003730c5413730,17c8d5e7c5413730,4,0;1;2;3,d6;c8;e2;d7
245,-10,14,64,5,fault,01010100,5e17aa492252bf8cec71d3d80d7439c7,0x49aa175e,0x8cbf5222,0xd8d371ec,0xc739740d,0151388461543881,5e17aa4961543881,4,0;1;2;3,5f;46;92;cd
246,-10,14,64,5,fault,01010100,a11829dfaceaeff3f04a32fd2b666600,0xdf2918a1,0xf3efeaac,0xfd324af0,0x0066662b,296367002043232c,a11829df2043232c,4,0;1;2;3,88;7b;4e;df
247,-10,14,64,5,fault,01010100,b3b131420723b0fa43fad6a87797d938,0x4231b1b3,0xfab02307,0xa8d6fa43,0x38d99777,06029138320290a8,b3b13142320290a8,4,0;1;2;3,b5;b3;a0;7a
248,-10,14,64,5,fault,01010100,7f0fd0cd027408f96287ea7de4e7e20c,0xcdd00f7f,0xf9087402,0x7dea8762,0x0ce2e7e4,0165010805050938,7f0fd0cd05050938,4,0;1;2;3,7e;6a;d1;c5
249,-10,14,64,5,fault,01010100,592b8efed54617151f81ea5a9e9a6a48,0xfe8e2b59,0x151746d5,0x5aea811f,0x486a9a9e,95030300150a8302,592b8efe150a8302,4,0;1;2;3,cc;28;8d;fe
250,-10,14,64,5,fault,01010100,08c9161af00697e51138656a30c37a4f,0x1a16c908,0xe59706f0,0x6a653811,0x4f7ac330,3103134511c81260,08c9161a11c81260,4,0;1;2;3,39;ca;05;5f
251,-10,14,64,5,fault,01010100,9f9ad160bc5a3fa4901371cf28dfbd38,0x60d19a9f,0xa43f5abc,0xcf711390,0x38bddf28,295b3c20099bf0e4,9f9ad160099bf0e4,4,0;1;2;3,b6;c1;ed;40
252,-10,14,64,5,fault,01010100,f3493da9466f7bb4236f2895821fa0ce,0xa93d49f3,0xb47b6f46,0x95286f23,0xcea01f82,030e2184a22e219d,f3493da9a22e219d,4,0;1;2;3,f0;47;1c;2d
253,-10,14,64,5,fault,01010100,d97465a3a810f35c3d77768ee0558211,0xa36574d9,0x5cf310a8,0x8e76773d,0x118255e0,a1118310f031178f,d97465a3f031178f,4,0;1;2;3,78;65;e6;b3
254,-10,14,64,5,fault,01010100,ccb4775faee4d4a8e2c9053f3a8c4ec8,0x5f77b4cc,0xa8d4e4ae,0x3f05c9e2,0xc84e8c3a,2b8545886bc5467f,ccb4775f6bc5467f,4,0;1;2;3,e7;31;32;d7
255,-10,14,64,5,fault,01010100,1fe79fba60fa5b45f22a7334af3b2861,0xba9fe71f,0x455bfa60,0x34732af2,0x61283baf,213b09417c2a4914,1fe79fba7c2a4914,4,0;1;2;3,3e;dc;96;fb
256,-10,14,64,5,fault,01010100,6e8e698e014e3926c6a0d1560ea6c212,0x8e698e6e,0x26394e01,0x56d1a0c6,0x12c2a60e,0107010249071102,6e8e698e49071102,4,0;1;2;3,6f;89;68;8c
257,-10,14,64,5,fault,01010100,51ade13cb8c00241f64b60fe96d4e710,0x3ce1ad51,0x4102c0b8,0xfe604bf6,0x10e7d496,91c10300f1cc806c,51ade13cf1cc806c,4,0;1;2;3,c0;6c;e2;3c
258,-10,14,64,5,fault,01010100,4060a166d4cbd4aae410d8118e1c3fbb,0x66a16040,0xaad4cbd4,0x11d810e4,0xbb3f1c8e,850915aa85017022,4060a16685017022,4,0;1;2;3,c5;69;b4;cc
259,-10,14,64,5,fault,01010100,f21733a0b9acba197ee8fb3ba906aa04,0xa03317f2,0x19baacb9,0x3bfbe87e,0x04aa06a9,a805ab00ebafaa39,f21733a0ebafaa39,4,0;1;2;3,5a;12;98;a0
260,-10,14,64,5,fault,01010100,7bd2f17fd722e0c090873a2a0eb011ae,0x7ff1d27b,0xc0e022d7,0x2a3a8790,0xae11b00e,072101808b110004,7bd2f17f8b110004,4,0;1;2;3,7c;f3;f0;ff
261,-10,14,64,5,fault,01010100,8852da519f0d8d804f1824431884dc2e,0x51da5288,0x808d0d9f,0x4324184f,0x2edc8418,19058d000e19dd41,8852da510e19dd41,4,0;1;2;3,91;57;57;51
262,-10,14,64,5,fault,01010100,ed57aae4f18885e219039909d0e6e7e2,0xe4aa57ed,0xe28588f1,0x09990319,0xe2e7e6d0,d18184e2d944aae0,ed57aae4d944aae0,4,0;1;2;3,3c;d6;2e;06
263,-10,14,64,5,fault,01010100,653a004acc4977887ed51b6c8ebfccfd,0x4a003a65,0x887749cc,0x6c1bd57e,0xfdccbf8e,8d0845882d6a1208,653a004a2d6a1208,4,0;1;2;3,e8;32;45;c2
264,-10,14,64,5,fault,01010100,d59bfc1f02926433fbda232cf9fb9227,0x1ffc9bd5,0x33649202,0x2c23dafb,0x2792fbf9,019301230392912b,d59bfc1f0392912b,4,0;1;2;3,d4;08;fd;3c
265,-10,14,64,5,fault,01010100,e726e06230c2baca46db2ef5fa599003,0x62e026e7,0xcabac230,0xf52edb46,0x039059fa,31419102a5c18ba2,e726e062a5c18ba2,4,0;1;2;3,d6;67;71;60
266,-10,14,64,5,fault,01010100,98c708ae86bcdeb1ef0de7cc32ecae76,0xae08c798,0xb1debc86,0xcce70def,0x76aeec32,03ad8f301fcccf2a,98c708ae1fcccf2a,4,0;1;2;3,9b;6a;87;9e
267,-10,14,64,5,fault,01010100,fd6a6c1ef301d3f71410af5281e2ef2a,0x1e6c6afd,0xf7d301f3,0x52af1014,0x2aefe281,8001c2228463c24a,fd6a6c1e8463c24a,4,0;1;2;3,7d;6b;ae;3c
268,-10,14,64,5,fault,01010100,1a25128cfcba2bd651444134efb02045,0x8c12251a,0xd62bbafc,0x34414451,0x4520b0ef,edb121444b250014,1a25128c4b250014,4,0;1;2;3,f7;94;33;c8
269,-10,14,64,5,fault,01010100,bff24e1a833153f593ab8a3621d4ebcf,0x1a4ef2bf,0xf5533183,0x368aab93,0xcfebd421,001142c53052432c,bff24e1a3052432c,4,0;1;2;3,bf;e3;0c;df
270,-10,14,64,5,fault,01010100,0fc473fcf8d4933e830bff958cab891a,0xfc73c40f,0x3e93d4f8,0x95ff0b83,0x1a89ab8c,8981801a8e81e098,0fc473fc8e81e098,4,0;1;2;3,86;45;f3;e6
271,-10,14,64,5,fault,01010100,53891fb48fbb7e961a18723e7e684080,0xb41f8953,0x967ebb8f,0x3e72181a,0x8040687e,0f2941804b1961a2,53891fb44b1961a2,4,0;1;2;3,5c;a0;5e;34
272,-10,14,64,5,fault,01010100,a3c7ac05737ebefa1312652b9d40226a,0x05acc7a3,0xfabe7e73,0x2b651213,0x6a22409d,1041236a9051212b,a3c7ac059051212b,4,0;1;2;3,b3;86;8f;6f
273,-10,14,64,5,fault,01010100,a1150257726a6f7808189a6524d14a8e,0x570215a1,0x786f6a72,0x659a1808,0x8e4ad124,21414b0821080b23,a115025721080b23,4,0;1;2;3,80;54;49;5f
274,-10,14,64,5,fault,01010100,3b5467ffbd00f425cc44c8ea45d97f73,0xff67543b,0x25f400bd,0xeac844cc,0x737fd945,040175218415e6b9,3b5467ff8415e6b9,4,0;1;2;3,3f;55;12;de
275,-10,14,64,5,fault,01010100,70b3076ce2aeb95d6cf3260836823e1d,0x6c07b370,0x5db9aee2,0x0826f36c,0x1d3e8236,2383391d3192210c,70b3076c3192210c,4,0;1;2;3,53;30;3e;71
276,-10,14,64,5,fault,01010100,ed10f22198ec7e3fa89d0b5c6e12c968,0x21f210ed,0x3f7eec98,0x5c0b9da8,0x68c9126e,090149284d8dc93c,ed10f2214d8dc93c,4,0;1;2;3,e4;11;bb;09
277,-10,14,64,5,fault,01010100,17e936e9bfd6748578278838846a5a5f,0xe936e917,0x8574d6bf,0x38882778,0x5f5a6a84,854351052d4e1361,17e936e92d4e1361,4,0;1;2;3,92;aa;67;ec
278,-10,14,64,5,fault,01010100,e069e1b583aea94dc25bd93f5ff3be04,0xb5e169e0,0x4da9ae83,0x3fd95bc2,0x04bef35f,02a3a9040323e93c,e069e1b50323e93c,4,0;1;2;3,e2;ca;48;b1
279,-10,14,64,5,fault,01010100,fb847e8c9b02cc5d32879f6fccece438,0x8c7e84fb,0x5dcc029b,0x6f9f8732,0x38e4eccc,8901c518e903f749,fb847e8ce903f749,4,0;1;2;3,72;85;bb;94
280,-10,14,64,5,fault,01010100,8426d0d9ce2f470359e5124d96b04cb5,0xd9d02684,0x03472fce,0x4d12e559,0xb54cb096,87214501cd2053d9,8426d0d9cd2053d9,4,0;1;2;3,03;07;95;d8
281,-10,14,64,5,fault,01010100,908ba3ac3bff523cbeddcecbc8d6827e,0xaca38b90,0x3c52ff3b,0xcbceddbe,0x7e82d6c8,09d7033c2bd743ac,908ba3ac2bd743ac,4,0;1;2;3,99;5c;a0;90
282,-10,14,64,5,fault,01010100,fa9b4bac87eb378fb1ad90e5885d6386,0xac4b9bfa,0x8f37eb87,0xe590adb1,0x86635d88,81482286b83852a5,fa9b4bacb83852a5,4,0;1;2;3,7b;d3;69;2a
283,-10,14,64,5,fault,01010100,2080a057a1b44571caa6f316bf80afa5,0x57a08020,0x7145b4a1,0x16f3a6ca,0xa5af80bf,a0810421a1a54003,2080a057a1a54003,4,0;1;2;3,80;01;a4;76
284,-10,14,64,5,fault,01010100,5756c5fbb21b75067b0835f18cbe797a,0xfbc55657,0x06751bb2,0xf135087b,0x7a79be8c,811b7002641f708b,5756c5fb641f708b,4,0;1;2;3,d6;4d;b5;f9
285,-10,14,64,5,fault,01010100,453b786e0959f0021cc8543a9ac2235f,0x6e783b45,0x02f05909,0x3a54c81c,0x5f23c29a,094121020d432166,453b786e0d432166,4,0;1;2;3,4c;7a;59;6c
286,-10,14,64,5,fault,01010100,ada902286b69a8d1a8d3709c3385844e,0x2802a9ad,0xd1a8696b,0x9c70d3a8,0x4e848533,22008140a0402190,ada90228a0402190,4,0;1;2;3,8f;a9;83;68
287,-10,14,64,5,fault,01010100,5c816429249a1349ea8c9da230c609d7,0x2964815c,0x49139a24,0xa29d8cea,0xd709c630,2183004179891421,5c81642979891421,4,0;1;2;3,7d;02;64;68
288,-10,14,64,5,fault,01010100,51aefbc0b8c5d76b8ed9846f5883e99a,0xc0fbae51,0x6bd7c5b8,0x6f84d98e,0x9ae98358,1980c00ad9caecab,51aefbc0d9caecab,4,0;1;2;3,48;2e;3b;ca
289,-10,14,64,5,fault,01010100,ea38c65fb4dc50ef5214bbf3c0b3ce8e,0x5fc638ea,0xef50dcb4,0xf3bb1452,0x8eceb3c0,8191418e933555be,ea38c65f933555be,4,0;1;2;3,6b;a9;87;d1
290,-10,14,64,5,fault,01010100,f3d52169b77490c5de5db81e94db3959,0x6921d5f3,0xc59074b7,0x1eb85dde,0x5939db94,95511141d5d19045,f3d52169d5d19045,4,0;1;2;3,66;84;30;28
291,-10,14,64,5,fault,01010100,ca67e8ca8ca8a4c3ca193948db2b2bed,0xcae867ca,0xc3a4a88c,0x483919ca,0xed2b2bdb,892921c1892b21c0,ca67e8ca892b21c0,4,0;1;2;3,43;4e;c9;0b
292,-10,14,64,5,fault,01010100,ab2b2d48632876191191f92b0fa4c696,0x482d2bab,0x19762863,0x2bf99111,0x96c6a40f,022147100a205c01,ab2b2d480a205c01,4,0;1;2;3,a9;0a;6a;58
293,-10,14,64,5,fault,01010100,b6eb4be33b0b25f5747e8bf27c7a2551,0xe34bebb6,0xf5250b3b,0xf28b7e74,0x51257a7c,390b2451310b0a53,b6eb4be3310b0a53,4,0;1;2;3,8f;e0;6f;b2
294,-10,14,64,5,fault,01010100,4c0bca35288e8eba9f45f485c03eddc8,0x35ca0b4c,0xba8e8e28,0x85f4459f,0xc8dd3ec0,010f8d88450e8d85,4c0bca35450e8d85,4,0;1;2;3,4d;04;47;bd
295,-10,14,64,5,fault,01010100,2abea42a50c85d97b9f562a25d449c68,0x2aa4be2a,0x975dc850,0xa262f5b9,0x689c445d,51411d003171e588,2abea42a3171e588,4,0;1;2;3,7b;ff;b9;2a
296,-10,14,64,5,fault,01010100,b8e33d119af9ed624f7ec5675fc81a6a,0x113de3b8,0x62edf99a,0x67c57e4f,0x6a1ac85f,1bc909621bdbd963,b8e33d111bdbd963,4,0;1;2;3,a3;2a;34;73
297,-10,14,64,5,fault,01010100,a7ded5d42da609229782462cc2516a1a,0xd4d5dea7,0x2209a62d,0x2c468297,0x1a6a51c2,0101090201510534,a7ded5d401510534,4,0;1;2;3,a6;df;dc;d6
298,-10,14,64,5,fault,01010100,8aa7d24cfabfd6a372c06fb3706617d5,0x4cd2a78a,0xa3d6bffa,0xb36fc072,0xd5176670,71271781712717e7,8aa7d24c712717e7,4,0;1;2;3,fb;80;c5;cd
299,-10,14,64,5,fault,01010100,29cea4a6d2496bbd0ce340c07d6b1558,0xa6a4ce29,0xbd6b49d2,0xc040e30c,0x58156b7d,5148001820c84500,29cea4a620c84500,4,0;1;2;3,78;86;a4;be
300,-10,14,64,5,fault,01010100,284afe95aab271db65e3c01144e8d191,0x95fe4a28,0xdb71b2aa,0x11c0e365,0x91d1e844,01a1509101a95191,284afe9501a95191,4,0;1;2;3,29;eb;ae;04
301,-10,14,64,5,fault,01010100,e9acf8df2ae3a7556e0623cde99664ea,0xdff8ace9,0x55a7e32a,0xcd23066e,0xea6496e9,29832540aa836242,e9acf8dfaa836242,4,0;1;2;3,c0;2f;dd;9f
302,-10,14,64,5,fault,01010100,bc16f7a07b5daa12d9be3cd42fb23f39,0xa0f716bc,0x12aa5d7b,0xd43cbed9,0x393fb22f,2a112b10ec192ab0,bc16f7a0ec192ab0,4,0;1;2;3,96;07;dc;b0
303,-10,14,64,5,fault,01010100,e51373715b6ddc773db8aa941a185705,0x717313e5,0x77dc6d5b,0x94aab83d,0x0557181a,1b0955053d29f805,e51373713d29f805,4,0;1;2;3,fe;1a;26;74
304,-10,14,64,5,fault,01010100,493822d90dc9edd017d36d87685c2854,0xd9223849,0xd0edc90d,0x876dd317,0x54285c68,094929504dc86c51,493822d94dc86c51,4,0;1;2;3,40;71;0b;89
305,-10,14,64,5,fault,01010100,1b5490adb7fa1ca0858a766afa122d3e,0xad90541b,0xa01cfab7,0x6a768a85,0x3e2d12fa,b3130d209f9b0524,1b5490ad9f9b0524,4,0;1;2;3,a8;47;9d;8d
306,-10,14,64,5,fault,01010100,f46d9fd6848fcb3dac36877a46cab53b,0xd69f6df4,0x3dcb8f84,0x7a8736ac,0x3bb5ca46,058b8039656b9078,f46d9fd6656b9078,4,0;1;2;3,f1;e6;1f;ef
307,-10,14,64,5,fault,01010100,04664454bdba3deb9e11b45c66ac80c2,0x54446604,0xeb3dbabd,0x5cb4119e,0xc280ac66,25a901c29d35315c,046644549d35315c,4,0;1;2;3,21;cf;45;96
308,-10,14,64,5,fault,01010100,84afa41ce182c9e7ca66bab60545b58d,0x1ca4af84,0xe7c982e1,0xb6ba66ca,0x8db54505,0001808545208dbe,84afa41c45208dbe,4,0;1;2;3,84;ae;24;99
309,-10,14,64,5,fault,01010100,239211afb951985bab0ef0c209b83210,0xaf119223,0x5b9851b9,0xc2f00eab,0x1032b809,081111108a9391c0,239211af8a9391c0,3,0;1;3,2b;83;bf
310,-10,14,64,5,fault,01010100,72427af4e47cec5a66a3c2e466f43d11,0xf47a4272,0x5aec7ce4,0xe4c2a366,0x113df466,65752d106563bbb4,72427af46563bbb4,4,0;1;2;3,17;37;57;e4
311,-10,14,64,5,fault,01010100,5c1161cd52b97789f5d0f7ab5a0a78ec,0xcd61115c,0x8977b952,0xabf7d0f5,0xec780a5a,530971885d8177cc,5c1161cd5d8177cc,4,0;1;2;3,0f;18;10;45
312,-10,14,64,5,fault,01010100,4a5eb14fea7a2e5487272d8aad8a7f44,0x4fb15e4a,0x542e7aea,0x8a2d2787,0x447f8aad,a90b2f44892f3d4e,4a5eb14f892f3d4e,4,0;1;2;3,e3;55;9e;0b
313,-10,14,64,5,fault,01010100,ca24b2c524e124f9c9ffb9f944d16b0e,0xc5b224ca,0xf924e124,0xf9b9ffc9,0x0e6bd144,05c0210889c4b33c,ca24b2c589c4b33c,4,0;1;2;3,cf;e4;93;cd
314,-10,14,64,5,fault,01010100,4f82a07622c90952fa3ceacee53c42bc,0x76a0824f,0x5209c922,0xceea3cfa,0xbc423ce5,210901102c09a930,4f82a0762c09a930,4,0;1;2;3,6e;8b;a1;66
315,-10,14,64,5,fault,01010100,68ef7563dc26d4b07d9498268656af33,0x6375ef68,0xb0d426dc,0x2698947d,0x33af5686,8507853035c7a421,68ef756335c7a421,4,0;1;2;3,ed;e8;f0;53
316,-10,14,64,5,fault,01010100,3677bbc5441965437a224864526a2e08,0xc5bb7736,0x43651944,0x6448227a,0x082e6a52,4109250061416304,3677bbc561416304,4,0;1;2;3,77;7e;9e;c5
317,-10,14,64,5,fault,01010100,536f2645bc4863b4e7eefc4572b2984b,0x45266f53,0xb46348bc,0x45fceee7,0x4b98b272,31010100b4054500,536f2645b4054500,4,0;1;2;3,62;6e;27;45
318,-10,14,64,5,fault,01010100,be0f9c25f8706bab00fd60e9e84781e4,0x259c0fbe,0xab6b70f8,0xe960fd00,0xe48147e8,e94100a0a97be1ac,be0f9c25a97be1ac,4,0;1;2;3,57;4e;9c;85
319,-10,14,64,5,fault,01010100,c5394ef8b4770932ba99099c81942919,0xf84e39c5,0x320977b4,0x9c0999ba,0x19299481,81150810b0190890,c5394ef8b0190890,4,0;1;2;3,44;2c;46;e8
320,-10,14,64,5,fault,01010100,3363692b0f168bc6f0aafd8655b9418d,0x2b696333,0xc68b160f,0x86fdaaf0,0x8d41b955,041100842000a08d,3363692b2000a08d,4,0;1;2;3,37;72;69;af
321,-10,14,64,5,fault,01010100,e5f44f9d622c2b27ea7c035402a72ece,0x9d4ff4e5,0x272b2c62,0x54037cea,0xce2ea702,03252b0683fd0f9c,e5f44f9d83fd0f9c,4,0;1;2;3,e6;d1;64;9b
322,-10,14,64,5,fault,01010100,4e3f7c430702d740e99698d7b59aa6f3,0x437c3f4e,0x40d70207,0xd79896e9,0xf3a69ab5,040387404c0fad40,4e3f7c434c0fad40,4,0;1;2;3,4a;3c;fb;03
323,-10,14,64,5,fault,01010100,ec90e55247b912481500a3f634b279f9,0x52e590ec,0x4812b947,0xf6a30015,0xf979b234,05b111482491c342,ec90e5522491c342,4,0;1;2;3,e9;21;f4;1a
324,-10,14,64,5,fault,01010100,42ebfed92fdb6b62b616d242a26501c5,0xd9feeb42,0x626bdb2f,0x42d216b6,0xc50165a2,23400040277091c3,42ebfed9277091c3,4,0;1;2;3,61;ab;fe;99
325,-10,14,64,5,fault,01010100,fdefa4608c648b2b9769faa9cf26a5a4,0x60a4effd,0x2b8b648c,0xa9fa6997,0xa4a526cf,8d258020dd2e8f29,fdefa460dd2e8f29,4,0;1;2;3,70;ca;24;40
326,-10,14,64,5,fault,01010100,495e1cc4df223e18179fd9b4a3813b53,0xc41c5e49,0x183e22df,0xb4d99f17,0x533b81a3,82013b10161d19d4,495e1cc4161d19d4,4,0;1;2;3,cb;5f;27;d4
327,-10,14,64,5,fault,01010100,7ce3f223a51baedd7fb657d5ded2e1c5,0x23f2e37c,0xddae1ba5,0xd557b67f,0xc5e1d2de,8513a1c50473b5d5,7ce3f2230473b5d5,4,0;1;2;3,f9;f0;53;e6
328,-10,14,64,5,fault,01010100,388a8c9b689b8ad99367866574fa5762,0x9b8c8a38,0xd98a9b68,0x65866793,0x6257fa74,619b0340218a0342,388a8c9b218a0342,4,0;1;2;3,59;11;8f;db
329,-10,14,64,5,fault,01010100,ce0c7552ef7454b96526b063f1648fe8,0x52750cce,0xb95474ef,0x63b02665,0xe88f64f1,e06505a8e0252423,ce0c7552e0252423,4,0;1;2;3,2e;69;70;fa
330,-10,14,64,5,fault,01010100,dddd19ddfcb35fb06ac5ec4979bc417e,0xdd19dddd,0xb05fb3fc,0x49ecc56a,0x7e41bc79,79b1403078d94415,dddd19dd78d94415,4,0;1;2;3,a4;6c;59;ed
331,-10,14,64,5,fault,01010100,24226fd7f434e418949a7d36f8c88cd0,0xd76f2224,0x18e434f4,0x367d9a94,0xd08cc8f8,f1018510b11304d6,24226fd7b11304d6,4,0;1;2;3,d5;23;ea;c7
332,-10,14,64,5,fault,01010100,60780e3becbf45d9092e246d4864bfc5,0x3b0e7860,0xd945bfec,0x6d242e09,0xc5bf6448,492504c149670f61,60780e3b49670f61,4,0;1;2;3,29;5d;0a;fa
333,-10,14,64,5,fault,01010100,90f99fc76bcb8d03c512b511cb54e73f,0xc79ff990,0x038dcb6b,0x11b512c5,0x3fe754cb,4a41840340439607,90f99fc740439607,4,0;1;2;3,da;b8;1b;c4
334,-10,14,64,5,fault,01010100,4c14c10c4f94caed2b0b239f0c79ef8b,0x0cc1144c,0xedca944f,0x9f230b2b,0x8bef790c,0d11cb890e11c389,4c14c10c0e11c389,4,0;1;2;3,41;05;0a;85
335,-10,14,64,5,fault,01010100,a1ce268366fe5b07d83f7c798ce98ea5,0x8326cea1,0x075bfe66,0x797c3fd8,0xa58ee98c,05e90b0541f97b81,a1ce268341f97b81,4,0;1;2;3,a4;27;2d;86
336,-10,14,64,5,fault,01010100,bc39693fc8f44eff8ba48f40db6483db,0x3f6939bc,0xff4ef4c8,0x408fa48b,0xdb8364db,c96503db99a5075b,bc39693f99a5075b,4,0;1;2;3,75;5c;6a;e4
337,-10,14,64,5,fault,01010100,571e0900a42fa975b5b0ba8867b054aa,0x00091e57,0x75a92fa4,0x88bab0b5,0xaa54b067,25210120f721a100,571e0900f721a100,4,0;1;2;3,72;3f;08;20
338,-10,14,64,5,fault,01010100,ca674d57a0c34fa05e669aca6079d03d,0x574d67ca,0xa04fc3a0,0xca9a665e,0x3dd07960,214041200b4443d7,ca674d570b4443d7,4,0;1;2;3,eb;27;0c;77
339,-10,14,64,5,fault,01010100,822ee82b86fcc3890401c31d8ecc9897,0x2be82e82,0x89c3fc86,0x1dc30104,0x9798cc8e,87cd8181870d8a03,822ee82b870d8a03,4,0;1;2;3,05;e3;69;aa
340,-10,14,64,5,fault,01010100,1543b20ab68ca97673092b0f8974649e,0x0ab24315,0x76a98cb6,0x0f2b0973,0x9e647489,8105211623482a06,1543b20a23482a06,4,0;1;2;3,94;46;93;1c
341,-10,14,64,5,fault,01010100,7f72bce0fc94c300e947d1ec5c39fa8d,0xe0bc727f,0x00c394fc,0xecd147e9,0x8dfa395c,5d11c300dc77e860,7f72bce0dc77e860,4,0;1;2;3,22;63;7f;e0
342,-10,14,64,5,fault,01010100,eef655dfdd70021b73dd30244c18169f,0xdf55f6ee,0x1b0270dd,0x2430dd73,0x9f16184c,4d11031b7e95059b,eef655df7e95059b,4,0;1;2;3,a3;e7;56;c4
343,-10,14,64,5,fault,01010100,e309bc5768524c7251bcfb3518b2618e,0x57bc09e3,0x724c5268,0x35fbbc51,0x8e61b218,091341020019d123,e309bc570019d123,4,0;1;2;3,ea;1a;fd;55
344,-10,14,64,5,fault,01010100,2ac667add53ac9f30c028ec3292065aa,0xad67c62a,0xf3c93ad5,0xc38e020c,0xaa652029,002140a22501eaea,2ac667ad2501eaea,4,0;1;2;3,2a;e7;27;0f
345,-10,14,64,5,fault,01010100,3aec5a7da6dbc3d547a50497e62d5b03,0x7d5aec3a,0xd5c3dba6,0x9704a547,0x035b2de6,a708420127085b81,3aec5a7d27085b81,4,0;1;2;3,9d;e4;18;7c
346,-10,14,64,5,fault,01010100,2598baeea083dc8d4726a7104285fb4b,0xeeba9825,0x8ddc83a0,0x10a72647,0x4bfb8542,0180d90904839d4a,2598baee04839d4a,4,0;1;2;3,24;18;63;e7
347,-10,14,64,5,fault,01010100,eb8dfacbc45a8367a31f916787ded396,0xcbfa8deb,0x67835ac4,0x67911fa3,0x96d3de87,855b8206a19ac2a6,eb8dfacba19ac2a6,4,0;1;2;3,6e;d6;78;cd
348,-10,14,64,5,fault,01010100,9f4aa51089dcf39a4b0872f8605459e2,0x10a54a9f,0x9af3dc89,0xf872084b,0xe2595460,0155508203415288,9f4aa51003415288,4,0;1;2;3,9e;1f;f5;92
349,-10,14,64,5,fault,01010100,f28413d424522e71ec7b98094d596284,0xd41384f2,0x712e5224,0x09987bec,0x8462594d,0551230085531b85,f28413d485531b85,4,0;1;2;3,f7;d5;30;d4
350,-10,14,64,5,fault,01010100,b285d8c6c7bbf5ffe3117b424d1bb015,0xc6d885b2,0xfff5bbc7,0x427b11e3,0x15b01b4d,441ab1156010b804,b285d8c66010b804,4,0;1;2;3,f6;9f;69;d3
351,-10,14,64,5,fault,01010100,f208040d472e7f24ff48678d7e7df47b,0x0d0408f2,0x247f2e47,0x8d6748ff,0x7bf47d7e,472d7520c6096600,f208040dc6096600,4,0;1;2;3,b5;25;71;2d
352,-10,14,64,5,fault,01010100,14fbc5d75db97baf61c4c654ded8e21b,0xd7c5fb14,0xaf7bb95d,0x54c6c461,0x1be2d8de,5d99630b54994743,14fbc5d754994743,4,0;1;2;3,49;62;a6;dc
353,-10,14,64,5,fault,01010100,8e3cde7e4e11a11bd31f009e8b82c10e,0x7ede3c8e,0x1ba1114e,0x9e001fd3,0x0ec1828b,0b01800a4b0cc10a,8e3cde7e4b0cc10a,4,0;1;2;3,85;3d;5e;74
354,-10,14,64,5,fault,01010100,2040d3b983e7713ff2beacbabeb51066,0xb9d34020,0x3f71e783,0xbaacbef2,0x6610b5be,83a4112683a7b1a2,2040d3b983a7b1a2,4,0;1;2;3,a3;e4;c2;9f
355,-10,14,64,5,fault,01010100,9222726bde3e8cdbe59e559d7ef3ebd4,0x6b722292,0xdb8c3ede,0x9d559ee5,0xd4ebf37e,5f3389d0573f37d0,9222726b573f37d0,4,0;1;2;3,cd;11;fb;bb
356,-10,14,64,5,fault,01010100,23f2cddb3f92c0bc36e9ab40bc09ab46,0xdbcdf223,0xbcc0923f,0x40abe936,0x46ab09bc,3d01810435618102,23f2cddb35618102,4,0;1;2;3,1e;f3;4c;df
357,-10,14,64,5,fault,01010100,264d9e45d222a70c9451c5cfe6c47dd2,0x459e4d26,0x0ca722d2,0xcfc55194,0xd27dc4e6,c3012400b3041c09,264d9e45b3041c09,4,0;1;2;3,e5;4c;ba;45
